gender,income,credit_score,loan_amount,employment_years,score,approved
F,45024.0,631,255779.0,1,0.4832,0
F,68336.0,351,183308.0,24,0.4562,0
F,83342.0,695,363115.0,12,0.5463,0
M,59539.0,617,208686.0,26,0.6679,1
M,85572.0,576,211641.0,12,0.5909,0
F,81660.0,493,186013.0,27,0.5118,0
M,38472.0,320,219651.0,14,0.3524,0
M,46524.0,698,319954.0,28,0.6668,1
M,79151.0,501,284584.0,20,0.534,0
M,20000.0,765,202808.0,30,0.6957,1
F,57011.0,450,370133.0,22,0.5034,0
F,31383.0,458,287299.0,36,0.4734,0
F,50469.0,609,156182.0,2,0.4386,0
M,54024.0,803,61965.0,34,0.7678,1
F,52835.0,325,158499.0,13,0.377,0
F,48955.0,365,241335.0,1,0.3023,0
M,38057.0,562,259720.0,12,0.5492,0
M,105838.0,771,335914.0,1,0.6345,1
F,97349.0,466,90545.0,11,0.4746,0
F,36759.0,453,156084.0,26,0.4804,0
F,91642.0,642,82236.0,33,0.7153,1
F,52011.0,712,66120.0,39,0.673,1
M,62584.0,483,137218.0,4,0.4463,0
F,58735.0,493,236661.0,24,0.4571,0
F,46805.0,301,277139.0,10,0.2007,0
M,79677.0,514,105165.0,12,0.5162,0
F,62518.0,782,119072.0,27,0.6733,1
M,50469.0,331,22018.0,20,0.3994,0
M,33908.0,314,221435.0,25,0.3565,0
M,42128.0,617,126786.0,26,0.6343,1
F,27172.0,542,366303.0,25,0.5191,0
F,60244.0,316,240981.0,14,0.343,0
M,36067.0,833,182855.0,5,0.5785,0
F,54689.0,380,135889.0,3,0.2917,0
F,87402.0,735,50533.0,3,0.577,0
M,83986.0,307,63213.0,29,0.5441,0
M,59354.0,586,137786.0,12,0.4774,0
F,58258.0,485,130110.0,8,0.3849,0
M,97597.0,823,100083.0,13,0.7529,1
F,70415.0,721,237709.0,27,0.7025,1
F,53444.0,765,251427.0,39,0.6592,1
F,31480.0,382,154137.0,2,0.2451,0
F,67877.0,782,393515.0,28,0.5856,0
M,76586.0,624,25327.0,32,0.7574,1
M,47367.0,718,205816.0,14,0.558,0
M,65824.0,350,178142.0,38,0.5694,0
M,52729.0,326,144930.0,14,0.4623,0
F,56319.0,844,130234.0,6,0.6812,1
F,20000.0,361,199304.0,11,0.2071,0
M,55564.0,470,177447.0,38,0.6506,1
F,79387.0,585,160812.0,6,0.5339,0
F,47372.0,416,70128.0,5,0.3888,0
F,61051.0,303,38189.0,25,0.2845,0
M,44881.0,365,171148.0,8,0.3424,0
M,67209.0,359,159790.0,23,0.392,0
M,55670.0,801,180296.0,29,0.7258,1
F,41215.0,528,189138.0,15,0.4878,0
M,86651.0,399,147750.0,26,0.6424,1
M,78579.0,418,178759.0,32,0.6164,1
M,47902.0,368,114647.0,22,0.4684,0
M,69956.0,520,352395.0,18,0.5252,0
M,70748.0,522,120026.0,35,0.6105,1
M,72846.0,803,162902.0,18,0.7426,1
F,26115.0,510,127621.0,21,0.4385,0
F,80132.0,561,125942.0,32,0.6389,1
M,48606.0,817,202464.0,9,0.6418,1
M,52843.0,547,189777.0,31,0.679,1
F,112758.0,556,154054.0,14,0.6162,1
F,66037.0,362,171652.0,38,0.4595,0
M,52274.0,691,128019.0,7,0.6081,1
M,20000.0,839,240173.0,24,0.7064,1
M,87795.0,716,405519.0,17,0.6517,1
M,33096.0,352,112516.0,14,0.4802,0
F,39931.0,337,239396.0,25,0.3984,0
M,53373.0,607,204495.0,20,0.6047,1
M,88328.0,352,266863.0,21,0.5341,0
M,75465.0,751,269679.0,33,0.7984,1
M,56843.0,760,220541.0,36,0.8114,1
F,66166.0,785,196018.0,36,0.6798,1
F,47992.0,436,156555.0,13,0.4637,0
F,62793.0,671,123504.0,3,0.5236,0
M,61467.0,555,190315.0,23,0.596,0
M,79375.0,694,71541.0,1,0.545,0
F,79344.0,336,140614.0,0,0.2716,0
M,69880.0,446,310685.0,1,0.3759,0
M,52753.0,307,209851.0,12,0.3456,0
F,74836.0,550,289266.0,26,0.5687,0
F,58161.0,746,346964.0,16,0.5385,0
F,38362.0,562,182297.0,16,0.5564,0
F,51934.0,738,220733.0,4,0.5571,0
M,61691.0,558,169815.0,23,0.5332,0
M,78204.0,622,118739.0,7,0.6171,1
F,56329.0,829,104703.0,8,0.5867,0
M,35816.0,600,284315.0,17,0.503,0
F,61135.0,784,220863.0,15,0.6927,1
F,62269.0,391,384660.0,31,0.4456,0
M,63717.0,463,297205.0,39,0.6155,1
F,78397.0,634,126879.0,38,0.726,1
M,80378.0,614,284034.0,31,0.7458,1
M,48116.0,537,169492.0,1,0.4558,0
M,47677.0,382,321686.0,37,0.4448,0
M,39196.0,408,151367.0,3,0.3105,0
F,73976.0,477,94757.0,4,0.484,0
M,88976.0,549,120424.0,36,0.7295,1
F,53698.0,390,125534.0,36,0.5228,0
F,55171.0,638,115975.0,25,0.5469,0
F,89336.0,468,142739.0,8,0.399,0
F,70111.0,438,285669.0,14,0.3619,0
M,68725.0,816,379604.0,23,0.7217,1
M,36182.0,483,66981.0,23,0.5223,0
F,73575.0,469,326351.0,34,0.6288,1
F,41417.0,661,152230.0,24,0.5658,0
M,37320.0,543,234788.0,25,0.5491,0
F,53065.0,437,34585.0,22,0.4934,0
M,48284.0,327,252404.0,5,0.3156,0
F,55568.0,818,10000.0,26,0.6872,1
M,31180.0,697,231394.0,18,0.6009,1
F,79176.0,632,225726.0,30,0.6145,1
F,82554.0,616,219101.0,37,0.6956,1
M,21053.0,725,126509.0,31,0.6694,1
F,79569.0,435,254953.0,1,0.3899,0
F,43789.0,566,239108.0,17,0.4341,0
M,77140.0,406,179005.0,27,0.5804,0
F,58631.0,437,267185.0,6,0.4592,0
M,60576.0,346,190440.0,22,0.4914,0
M,56298.0,667,252878.0,35,0.6642,1
F,84243.0,305,187412.0,23,0.3424,0
F,35208.0,822,221670.0,27,0.6653,1
F,72157.0,828,257472.0,24,0.7449,1
F,82027.0,571,160209.0,38,0.6149,1
F,74327.0,365,76616.0,3,0.3252,0
F,106494.0,719,227608.0,18,0.7288,1
F,49421.0,638,318939.0,3,0.385,0
M,79146.0,797,229915.0,12,0.7134,1
F,57878.0,768,231814.0,0,0.4855,0
M,84668.0,630,195782.0,33,0.7551,1
F,59846.0,430,273912.0,6,0.4109,0
F,52242.0,829,181406.0,24,0.684,1
M,86121.0,737,154610.0,22,0.7374,1
F,50169.0,542,310530.0,29,0.4935,0
F,31745.0,762,146946.0,6,0.568,0
M,49663.0,649,288947.0,16,0.6062,1
F,72381.0,316,310594.0,32,0.452,0
F,87841.0,765,256682.0,1,0.5478,0
F,62223.0,662,75076.0,37,0.6725,1
M,86364.0,509,202715.0,12,0.5202,0
F,32837.0,824,179800.0,31,0.7286,1
F,51135.0,719,150400.0,21,0.6868,1
F,54228.0,432,214275.0,8,0.4086,0
F,57709.0,313,276921.0,16,0.333,0
M,61682.0,343,154145.0,17,0.502,0
M,73818.0,676,182862.0,39,0.7333,1
F,51104.0,594,175894.0,39,0.6354,1
F,62781.0,695,316387.0,26,0.6122,1
M,59098.0,403,174290.0,10,0.4268,0
M,41482.0,744,76559.0,27,0.5982,0
F,57727.0,361,42657.0,7,0.2739,0
M,57127.0,711,236273.0,17,0.6358,1
F,56698.0,620,123932.0,12,0.5244,0
M,60635.0,430,266872.0,32,0.547,0
M,61513.0,498,66878.0,14,0.5486,0
M,51354.0,335,146109.0,21,0.3229,0
M,85454.0,515,66943.0,37,0.6899,1
F,36610.0,605,243461.0,29,0.6221,1
M,45581.0,311,264885.0,5,0.3651,0
M,115599.0,382,233863.0,33,0.6463,1
F,39240.0,331,91406.0,18,0.3933,0
M,32925.0,707,125424.0,32,0.6148,1
M,74690.0,385,223431.0,13,0.3928,0
F,20000.0,710,31226.0,18,0.522,0
M,55295.0,555,175887.0,39,0.6493,1
F,102916.0,540,351691.0,14,0.5513,0
F,29101.0,751,182004.0,9,0.4702,0
F,20361.0,300,51146.0,1,0.1989,0
F,30016.0,581,139259.0,1,0.4399,0
M,77967.0,813,136931.0,20,0.7273,1
F,82496.0,418,414031.0,11,0.3447,0
M,49748.0,804,366568.0,9,0.5637,0
M,73664.0,379,273094.0,11,0.4881,0
M,87805.0,518,165692.0,38,0.7503,1
M,95747.0,816,320063.0,1,0.6399,1
M,55073.0,765,86654.0,0,0.6255,1
M,20000.0,817,307658.0,1,0.5971,0
M,43582.0,801,292797.0,22,0.6253,1
M,51464.0,357,184865.0,27,0.4973,0
M,54821.0,636,313919.0,16,0.6211,1
M,56243.0,809,155278.0,39,0.7908,1
F,82378.0,725,73491.0,20,0.6298,1
F,85489.0,669,297797.0,33,0.6982,1
F,56567.0,710,191476.0,8,0.5035,0
M,81970.0,731,260178.0,16,0.7414,1
F,67153.0,495,382089.0,31,0.5462,0
F,61290.0,676,127775.0,4,0.4879,0
F,78131.0,664,185662.0,13,0.5655,0
M,61445.0,704,356963.0,24,0.7263,1
M,101156.0,791,266873.0,21,0.7647,1
M,31232.0,365,130022.0,4,0.309,0
M,49697.0,690,104498.0,37,0.6361,1
F,57470.0,382,147192.0,8,0.3595,0
F,68789.0,780,126159.0,30,0.6978,1
F,85359.0,528,223735.0,20,0.4789,0
F,59512.0,524,207843.0,35,0.5942,0
M,31555.0,412,227924.0,0,0.2852,0
M,76850.0,484,115919.0,21,0.5228,0
M,75099.0,811,192917.0,22,0.7731,1
F,21163.0,472,10000.0,22,0.4425,0
M,59924.0,822,214501.0,14,0.6974,1
M,28197.0,504,317544.0,0,0.3752,0
F,46707.0,837,57525.0,5,0.5635,0
F,41944.0,618,248343.0,39,0.5777,0
M,76185.0,458,138899.0,34,0.5894,0
M,62337.0,577,280250.0,16,0.6159,1
M,34288.0,447,215865.0,22,0.4191,0
M,77601.0,382,240470.0,19,0.357,0
M,31324.0,718,206482.0,27,0.6171,1
M,66602.0,837,332833.0,36,0.8985,1
F,43720.0,848,234741.0,17,0.6294,1
F,52686.0,691,129458.0,6,0.5162,0
F,70085.0,432,209872.0,19,0.4581,0
M,70429.0,541,163112.0,23,0.5547,0
F,86739.0,750,216240.0,15,0.7138,1
M,58355.0,499,158023.0,12,0.4792,0
M,66129.0,416,132319.0,27,0.5826,0
F,51245.0,518,219927.0,6,0.4141,0
M,63640.0,604,205579.0,14,0.5753,0
M,68790.0,542,306396.0,22,0.5304,0
F,58034.0,591,158504.0,22,0.5957,0
F,23925.0,600,10000.0,30,0.5296,0
F,66629.0,687,163613.0,4,0.5309,0
M,67291.0,508,37357.0,26,0.6647,1
F,46397.0,613,241567.0,9,0.4889,0
F,34312.0,325,32610.0,6,0.2816,0
M,89518.0,378,101163.0,31,0.6107,1
F,69829.0,427,163767.0,22,0.4992,0
F,55418.0,712,354395.0,8,0.5189,0
F,37259.0,436,92711.0,28,0.4236,0
M,43564.0,633,201240.0,26,0.64,1
M,86052.0,847,257998.0,37,0.8347,1
M,62753.0,687,348406.0,20,0.6505,1
M,48988.0,529,277779.0,5,0.397,0
F,70194.0,720,309391.0,25,0.7381,1
M,43712.0,423,286431.0,19,0.4278,0
M,90017.0,387,79088.0,14,0.5125,0
F,87056.0,440,235969.0,37,0.606,1
F,50669.0,350,284866.0,19,0.464,0
F,47427.0,704,104350.0,14,0.5712,0
M,20000.0,636,142024.0,28,0.5744,0
M,30368.0,665,119681.0,5,0.5098,0
M,33211.0,557,277262.0,15,0.459,0
F,62704.0,687,193072.0,0,0.5643,0
F,53475.0,344,167915.0,5,0.2917,0
M,33093.0,568,71833.0,15,0.5967,0
F,54377.0,610,193261.0,32,0.5676,0
F,70107.0,577,143241.0,6,0.6033,1
F,70557.0,774,224334.0,9,0.572,0
M,22007.0,444,85703.0,7,0.3425,0
F,57435.0,534,217791.0,20,0.4683,0
F,32333.0,435,156105.0,25,0.396,0
M,78035.0,744,75070.0,36,0.8033,1
M,75683.0,652,67272.0,17,0.5909,0
F,42039.0,693,82298.0,3,0.4283,0
F,44679.0,574,179360.0,19,0.4543,0
M,50775.0,683,212100.0,39,0.8242,1
M,20000.0,622,226982.0,18,0.4794,0
F,66719.0,482,230755.0,32,0.553,0
F,54543.0,739,124148.0,22,0.5807,0
F,79404.0,362,305840.0,8,0.3951,0
F,38032.0,333,155777.0,37,0.4459,0
M,47618.0,776,245015.0,17,0.7461,1
F,29869.0,386,183584.0,1,0.2548,0
F,39914.0,509,237562.0,16,0.4606,0
M,36360.0,761,178567.0,15,0.6794,1
F,79919.0,380,239363.0,23,0.44,0
M,46035.0,621,199261.0,30,0.6449,1
F,62484.0,714,281384.0,0,0.4385,0
F,52385.0,489,118131.0,27,0.5235,0
M,34611.0,532,23011.0,32,0.584,0
M,56634.0,691,102664.0,36,0.6834,1
F,71982.0,468,306892.0,38,0.5115,0
F,35845.0,742,184544.0,3,0.4915,0
F,76182.0,467,209206.0,0,0.3295,0
M,43006.0,530,94636.0,32,0.5912,0
F,50340.0,449,206555.0,9,0.4156,0
M,70614.0,849,97719.0,2,0.5776,0
M,46731.0,685,112422.0,36,0.661,1
F,60751.0,680,159752.0,20,0.6715,1
M,53706.0,574,244510.0,8,0.5387,0
F,62587.0,361,255185.0,39,0.4303,0
F,20000.0,766,257904.0,23,0.571,0
F,23406.0,827,41192.0,7,0.4661,0
F,72319.0,449,199334.0,23,0.5448,0
F,80744.0,441,180322.0,23,0.4947,0
M,41790.0,415,46782.0,9,0.4084,0
M,55119.0,364,201598.0,34,0.5764,0
F,65894.0,728,174957.0,3,0.5306,0
F,73864.0,609,251153.0,8,0.5227,0
M,20000.0,729,208125.0,10,0.6133,1
M,42279.0,460,145068.0,12,0.4031,0
M,53348.0,605,292576.0,26,0.5536,0
M,74063.0,660,10000.0,29,0.784,1
F,109969.0,577,193573.0,38,0.6574,1
F,55440.0,595,23675.0,11,0.3701,0
M,31860.0,468,108781.0,18,0.427,0
F,68045.0,758,252481.0,39,0.7091,1
M,86420.0,306,72580.0,3,0.4756,0
F,62160.0,431,57628.0,33,0.5393,0
M,41867.0,646,438194.0,22,0.5922,0
F,79160.0,552,64071.0,25,0.534,0
M,73271.0,709,365052.0,6,0.6411,1
M,39478.0,842,182780.0,17,0.7421,1
F,67629.0,654,147517.0,3,0.526,0
M,79945.0,667,256679.0,7,0.6433,1
F,83638.0,810,333659.0,21,0.7844,1
F,58671.0,832,85393.0,25,0.7071,1
M,52838.0,827,148975.0,12,0.6504,1
F,84545.0,827,284687.0,16,0.6718,1
F,35797.0,701,228799.0,35,0.7037,1
F,68772.0,474,310192.0,14,0.4885,0
F,32599.0,377,251511.0,17,0.3631,0
F,81308.0,739,380822.0,26,0.6596,1
M,54839.0,848,217859.0,5,0.6157,1
F,85372.0,531,222181.0,33,0.6054,1
F,69828.0,699,232172.0,4,0.486,0
F,35536.0,512,185751.0,11,0.3981,0
F,88493.0,492,284809.0,28,0.6218,1
F,91025.0,566,223704.0,36,0.6429,1
M,77646.0,425,278818.0,11,0.4596,0
F,44768.0,681,294450.0,24,0.5949,0
M,53880.0,843,242845.0,33,0.84,1
M,62909.0,801,250172.0,10,0.7557,1
M,45926.0,702,98967.0,22,0.584,0
M,93847.0,560,144965.0,23,0.6953,1
F,62887.0,686,284338.0,17,0.6229,1
M,20000.0,711,342363.0,9,0.4815,0
M,66787.0,645,10000.0,4,0.5007,0
F,53037.0,393,143214.0,30,0.5086,0
F,58501.0,627,202362.0,24,0.6043,1
F,52628.0,399,112073.0,16,0.307,0
M,76141.0,760,117748.0,27,0.7047,1
F,82394.0,614,247492.0,0,0.5114,0
F,65661.0,324,358138.0,1,0.3405,0
M,53214.0,793,10000.0,39,0.8112,1
F,59173.0,652,182952.0,1,0.3722,0
F,60392.0,416,246328.0,26,0.4293,0
F,43951.0,498,278021.0,7,0.3449,0
F,71579.0,578,231913.0,26,0.612,1
M,69201.0,378,376140.0,36,0.5328,0
F,90809.0,723,202891.0,16,0.6682,1
F,85107.0,653,331199.0,3,0.5354,0
M,46287.0,825,135363.0,37,0.7313,1
F,76406.0,840,205798.0,30,0.8029,1
M,40981.0,776,78728.0,4,0.6462,1
F,73919.0,309,290086.0,24,0.4593,0
M,49668.0,802,187956.0,27,0.7421,1
M,39535.0,559,235782.0,18,0.5234,0
M,65601.0,823,168663.0,36,0.782,1
M,20000.0,305,258643.0,22,0.4327,0
F,24980.0,334,239743.0,35,0.4899,0
M,56450.0,474,100535.0,12,0.4406,0
F,61649.0,741,106323.0,16,0.5539,0
M,52614.0,446,197223.0,29,0.4841,0
M,28411.0,492,265957.0,22,0.4439,0
M,43642.0,312,386290.0,2,0.3255,0
F,67824.0,829,230299.0,12,0.5835,0
M,71636.0,545,300753.0,31,0.605,1
F,59676.0,413,38715.0,34,0.4759,0
F,83137.0,532,401296.0,1,0.4513,0
F,67948.0,621,260569.0,2,0.467,0
F,45051.0,837,195040.0,28,0.7223,1
F,54390.0,425,183530.0,9,0.3708,0
F,31943.0,612,89280.0,19,0.5129,0
F,57837.0,810,117871.0,33,0.8248,1
F,82242.0,783,391044.0,14,0.6608,1
F,73706.0,580,101100.0,39,0.6602,1
M,88040.0,582,99173.0,0,0.6455,1
M,53942.0,691,129778.0,25,0.6549,1
M,86922.0,822,80182.0,31,0.8923,1
M,56134.0,681,201531.0,1,0.6013,1
M,89432.0,515,308891.0,31,0.5952,0
F,59563.0,841,138951.0,28,0.7315,1
F,74145.0,415,62668.0,19,0.4823,0
F,89502.0,808,229186.0,22,0.7666,1
F,56131.0,799,194423.0,11,0.5697,0
F,64368.0,570,300272.0,9,0.4372,0
F,85777.0,739,154549.0,18,0.6979,1
F,57340.0,590,173984.0,9,0.4275,0
M,33582.0,338,185047.0,18,0.373,0
M,102860.0,323,208900.0,25,0.448,0
M,50605.0,342,160744.0,23,0.4005,0
M,63175.0,469,144536.0,8,0.4484,0
F,83120.0,639,14962.0,28,0.6336,1
F,47830.0,468,143461.0,28,0.4942,0
F,39843.0,837,271522.0,36,0.7255,1
M,65075.0,771,285025.0,27,0.7815,1
F,24138.0,442,152889.0,2,0.3685,0
F,54242.0,400,329949.0,22,0.3918,0
F,64901.0,774,197130.0,3,0.4839,0
M,54601.0,610,66215.0,13,0.5767,0
F,29131.0,359,34762.0,37,0.4909,0
M,91884.0,328,321826.0,12,0.402,0
M,62071.0,830,162700.0,27,0.751,1
M,88623.0,372,78594.0,38,0.6402,1
M,54799.0,693,10000.0,19,0.6903,1
F,42400.0,693,160428.0,27,0.6297,1
M,65384.0,780,240475.0,31,0.7638,1
M,55684.0,772,130231.0,13,0.6284,1
F,36445.0,612,94675.0,12,0.4858,0
F,89396.0,737,145062.0,10,0.622,1
M,47555.0,623,324319.0,37,0.706,1
F,23195.0,386,60702.0,38,0.472,0
M,86563.0,658,135830.0,14,0.5678,0
M,49914.0,496,321076.0,8,0.4495,0
M,47844.0,684,249418.0,2,0.5994,0
M,24692.0,417,217913.0,4,0.2323,0
F,94819.0,797,135155.0,27,0.6788,1
M,34210.0,761,203050.0,14,0.5688,0
F,61169.0,795,146217.0,2,0.6026,1
F,78252.0,546,114061.0,34,0.5836,0
F,68434.0,533,91994.0,6,0.452,0
F,58807.0,716,278410.0,29,0.6791,1
M,25967.0,766,193959.0,23,0.6789,1
F,43806.0,781,231451.0,30,0.642,1
M,63756.0,664,215167.0,13,0.5854,0
F,44257.0,452,244092.0,15,0.3973,0
F,64067.0,571,174528.0,3,0.5298,0
M,73635.0,691,151834.0,2,0.5663,0
M,79250.0,846,118472.0,34,0.8674,1
M,35476.0,729,58603.0,8,0.6078,1
F,103933.0,488,87797.0,3,0.5127,0
F,75350.0,551,163458.0,18,0.5713,0
M,59966.0,694,39696.0,23,0.666,1
M,81791.0,518,61771.0,10,0.5521,0
M,107308.0,489,304214.0,14,0.6932,1
M,31226.0,533,222418.0,35,0.5484,0
F,55495.0,531,154816.0,30,0.5204,0
M,20000.0,657,427157.0,7,0.444,0
M,63853.0,777,35175.0,1,0.6172,1
M,67308.0,728,297561.0,2,0.566,0
M,59217.0,536,188853.0,2,0.4111,0
F,46909.0,332,278505.0,20,0.366,0
M,20000.0,512,210895.0,11,0.3678,0
F,67471.0,678,12775.0,13,0.6279,1
M,89109.0,301,209546.0,22,0.5227,0
M,48180.0,749,233556.0,12,0.7111,1
F,68801.0,726,10000.0,15,0.738,1
M,28637.0,578,394405.0,16,0.4315,0
F,69144.0,513,231121.0,17,0.4824,0
F,52132.0,584,267199.0,12,0.5463,0
M,44752.0,842,83447.0,25,0.8009,1
F,44793.0,573,269062.0,39,0.6422,1
F,52128.0,310,308950.0,38,0.3982,0
F,67649.0,346,225357.0,30,0.469,0
F,33757.0,814,199063.0,39,0.7774,1
F,52058.0,737,110641.0,16,0.5744,0
F,59171.0,726,178379.0,31,0.6327,1
F,38019.0,731,148797.0,0,0.4733,0
F,95933.0,429,257200.0,34,0.5379,0
M,42930.0,321,115012.0,35,0.4918,0
M,46611.0,688,256465.0,18,0.5428,0
F,40434.0,434,116101.0,27,0.533,0
M,95970.0,831,173765.0,1,0.6596,1
F,71058.0,519,261604.0,28,0.5012,0
F,41268.0,632,129620.0,28,0.5536,0
M,82125.0,429,265054.0,18,0.529,0
F,64014.0,331,255299.0,27,0.3479,0
F,65145.0,724,172905.0,33,0.6599,1
F,53110.0,597,316178.0,30,0.5777,0
F,45012.0,803,207778.0,36,0.6862,1
M,66755.0,656,310228.0,18,0.5779,0
F,49098.0,754,379346.0,31,0.7196,1
F,96335.0,700,175870.0,28,0.7426,1
F,34614.0,754,264495.0,8,0.581,0
M,90723.0,333,136243.0,6,0.4403,0
F,57774.0,547,96719.0,11,0.404,0
M,65982.0,341,180454.0,30,0.4984,0
M,76663.0,422,63740.0,17,0.566,0
F,47395.0,326,106239.0,27,0.3373,0
F,77285.0,761,259143.0,20,0.6143,1
M,20000.0,446,148635.0,8,0.3958,0
F,45600.0,795,271051.0,33,0.7391,1
M,41519.0,785,229941.0,33,0.7731,1
M,34930.0,759,385115.0,23,0.6799,1
F,55701.0,427,252434.0,15,0.3596,0
F,67715.0,675,311422.0,27,0.6581,1
M,74053.0,382,240188.0,34,0.5248,0
M,64818.0,834,231139.0,5,0.6799,1
M,46686.0,822,316473.0,37,0.7825,1
M,67380.0,402,266880.0,10,0.4218,0
F,62486.0,818,221006.0,3,0.7064,1
F,78721.0,661,220565.0,13,0.5127,0
F,75539.0,555,253823.0,12,0.4629,0
F,60610.0,546,132863.0,14,0.5355,0
F,42055.0,491,128620.0,7,0.474,0
M,46941.0,834,342541.0,23,0.7595,1
F,49004.0,613,386441.0,10,0.4727,0
F,53695.0,575,107112.0,34,0.5493,0
F,65361.0,672,133101.0,24,0.6565,1
F,74303.0,743,314252.0,22,0.6581,1
F,58978.0,494,253352.0,6,0.383,0
M,60322.0,557,267643.0,4,0.5416,0
M,62866.0,659,289660.0,31,0.6794,1
M,49682.0,847,175927.0,27,0.6921,1
F,41492.0,407,232997.0,2,0.3176,0
M,24891.0,323,225219.0,29,0.405,0
M,46097.0,764,114151.0,4,0.5387,0
F,69463.0,321,231509.0,32,0.4684,0
F,45942.0,801,323771.0,19,0.6577,1
F,55244.0,800,166587.0,29,0.5725,0
M,69329.0,706,215257.0,21,0.7289,1
M,70414.0,629,220671.0,21,0.6809,1
F,38409.0,585,171534.0,37,0.581,0
F,79941.0,446,267690.0,28,0.4828,0
M,82547.0,683,131993.0,20,0.7026,1
M,37403.0,310,333265.0,17,0.3736,0
F,43523.0,575,262621.0,10,0.4269,0
F,83822.0,602,106323.0,9,0.4993,0
M,57063.0,503,369801.0,34,0.6104,1
F,20000.0,644,216810.0,25,0.6002,1
M,32006.0,565,127705.0,3,0.3796,0
M,55013.0,321,310455.0,9,0.3819,0
M,36739.0,835,249467.0,38,0.7419,1
M,51732.0,395,22804.0,15,0.4509,0
F,60648.0,744,147434.0,29,0.7024,1
F,89245.0,562,227910.0,2,0.4127,0
M,54191.0,682,10000.0,33,0.7261,1
M,81451.0,849,208507.0,24,0.8045,1
M,88575.0,691,215798.0,37,0.8395,1
M,88686.0,839,81651.0,35,0.8527,1
M,65695.0,391,227064.0,3,0.4078,0
F,20734.0,458,200746.0,9,0.3669,0
F,69216.0,527,80871.0,12,0.5448,0
F,80968.0,772,291956.0,5,0.5097,0
F,58379.0,671,283785.0,6,0.4345,0
M,94892.0,675,171026.0,27,0.7193,1
M,77197.0,336,180142.0,36,0.5616,0
M,71365.0,336,272626.0,14,0.3419,0
M,81728.0,400,179934.0,29,0.5497,0
M,66667.0,842,10000.0,39,0.8026,1
F,20000.0,489,248694.0,9,0.298,0
M,50017.0,811,118674.0,11,0.6484,1
F,83943.0,389,161016.0,16,0.4703,0
F,43848.0,305,345787.0,29,0.4827,0
F,55531.0,438,186602.0,0,0.4467,0
F,39103.0,394,200173.0,35,0.5277,0
M,95678.0,685,250967.0,39,0.8076,1
F,93630.0,422,250533.0,23,0.4983,0
F,42323.0,584,108080.0,37,0.5995,0
F,62946.0,665,193970.0,20,0.593,0
M,46390.0,789,203615.0,31,0.7947,1
M,72299.0,624,227203.0,17,0.6905,1
M,70194.0,706,228922.0,12,0.5724,0
F,76234.0,818,458744.0,36,0.7607,1
F,66638.0,376,82414.0,20,0.469,0
M,118708.0,533,298009.0,17,0.6202,1
F,39442.0,783,318338.0,39,0.6941,1
M,25788.0,763,249278.0,25,0.7205,1
M,52138.0,570,134968.0,4,0.4581,0
F,28640.0,766,366467.0,4,0.5464,0
F,30151.0,768,10000.0,30,0.6311,1
F,39974.0,846,131673.0,27,0.8034,1
F,41556.0,569,317168.0,12,0.5196,0
M,40908.0,677,162989.0,10,0.5431,0
M,70364.0,476,359646.0,0,0.4494,0
M,49876.0,573,48820.0,23,0.6062,1
M,56410.0,326,88790.0,12,0.3654,0
M,77885.0,359,146836.0,17,0.4472,0
F,44674.0,516,241740.0,23,0.5275,0
M,54709.0,569,177798.0,28,0.6065,1
M,67315.0,415,150960.0,27,0.4598,0
M,21169.0,544,342040.0,37,0.615,1
F,20000.0,384,351344.0,21,0.4091,0
F,66922.0,749,158562.0,19,0.6196,1
F,69840.0,835,29023.0,10,0.6073,1
F,101284.0,388,10000.0,19,0.5416,0
M,63162.0,848,223929.0,12,0.7113,1
M,76395.0,806,265596.0,23,0.7497,1
F,56091.0,707,206300.0,23,0.6109,1
F,65945.0,570,192909.0,16,0.587,0
M,93345.0,823,119546.0,4,0.7072,1
M,20000.0,793,265498.0,29,0.7136,1
F,68272.0,747,367819.0,13,0.599,0
F,102712.0,842,10000.0,14,0.7201,1
F,65641.0,649,192250.0,8,0.5044,0
F,93011.0,627,102965.0,13,0.5978,0
M,47416.0,585,50953.0,9,0.4547,0
M,59359.0,334,87002.0,21,0.4522,0
M,60670.0,832,237967.0,30,0.7621,1
F,20000.0,787,240496.0,12,0.5273,0
F,36636.0,786,346029.0,16,0.6196,1
M,38062.0,444,200878.0,0,0.3683,0
M,76441.0,823,24178.0,13,0.6641,1
M,77443.0,445,176183.0,38,0.5737,0
M,66481.0,802,61362.0,34,0.8015,1
F,76482.0,826,79320.0,0,0.5615,0
M,56717.0,571,258056.0,26,0.5181,0
M,84039.0,833,219418.0,21,0.8122,1
M,60176.0,394,258757.0,33,0.4751,0
M,61157.0,746,164251.0,8,0.6027,1
M,54688.0,714,279053.0,35,0.6812,1
M,73689.0,556,158660.0,31,0.5955,0
M,51576.0,561,311668.0,37,0.6594,1
F,79529.0,386,234464.0,19,0.4086,0
F,37357.0,735,179300.0,26,0.6072,1
F,38022.0,407,221209.0,2,0.2159,0
F,73749.0,318,198214.0,10,0.4352,0
M,58229.0,664,359611.0,23,0.6608,1
F,50922.0,678,224544.0,28,0.685,1
F,77801.0,459,199839.0,4,0.4706,0
M,47855.0,399,176151.0,32,0.5759,0
M,55996.0,564,284318.0,7,0.4884,0
F,87985.0,348,270791.0,18,0.429,0
